127.0040833	+19.9047972	AD 1050               	08 28 00.98	+19 54 17.27	   84	K2   	 12.461	 10.490	    	        	  0.83	          	N
127.0661667	+18.2077778	AD 1081               	08 28 15.88	+18 12 28.00	   83	M5   	 18.595	 13.586	    	        	  0.20	          	N
127.0841250	+19.2585333	AD 1098               	08 28 20.19	+19 15 30.72	   93	M3   	 17.866	 13.381	    	        	  0.22	          	N
127.0872500	+19.8440361	2MASSJ08282095+1950386	08 28 20.94	+19 50 38.53	   68	G1   	 10.759	  9.427	    	        	  1.13	          	N
127.1027083	+20.4649889	2MASSJ08282466+2027540	08 28 24.65	+20 27 53.96	   78	M5   	 19.585	 14.554	    	        	  0.15	          	N
127.1122083	+20.1047556	AD 1121               	08 28 26.93	+20 06 17.12	   96	M4   	 17.986	 13.380	    	        	  0.22	          	N
127.1237083	+20.2589861	AD 1128               	08 28 29.69	+20 15 32.35	   52	K5   	 13.657	 11.212	    	        	  0.61	          	N	   	    0.591
127.1456250	+21.7951167	AD 1135               	08 28 34.95	+21 47 42.42	   56	K1   	 12.642	 10.729	    	        	  0.75	          	N
127.2026667	+18.9766417	AD 1164               	08 28 48.64	+18 58 35.91	   91	M5   	 18.983	 13.747	    	        	  0.19	          	N
127.2080000	+19.9889917	AD 1166               	08 28 49.92	+19 59 20.37	   94	M2   	 15.713	 11.457	    	        	  0.59	          	N
127.2094583	+21.1280972	AD 1168               	08 28 50.27	+21 07 41.15	   72	M3   	 17.749	 13.191	    	        	  0.24	          	N
127.2249583	+20.5782028	AD 1180               	08 28 53.99	+20 34 41.53	   87	K6   	 12.356	  9.821	    	        	  1.03	          	Y
127.3241667	+17.7031861	AD 1215               	08 29 17.80	+17 42 11.47	   87	M3   	 16.491	 12.100	    	        	  0.44	          	N
127.3357500	+18.1794167	AD 1223               	08 29 20.58	+18 10 45.90	   93	M4   	 17.709	 13.044	    	        	  0.25	          	N
127.3665000	+21.1439806	AD 1240               	08 29 27.96	+21 08 38.33	   94	M1   	 15.318	 11.804	    	        	  0.53	          	N	   	    0.117
127.4309167	+18.5633972	AD 1267               	08 29 43.42	+18 33 48.23	   66	M5   	 20.365	 14.961	    	        	  0.13	          	N	   	   -5.020	    8.535
127.4349167	+20.6731056	AD 1268               	08 29 44.38	+20 40 23.18	   94	K1   	 11.694	  9.808	    	        	  1.03	          	Y
127.4618333	+18.3990889	AD 1282               	08 29 50.84	+18 23 56.72	   87	M6   	 20.130	 14.586	    	        	  0.15	          	N
127.4877500	+18.5666889	AD 1296               	08 29 57.06	+18 34 00.08	   96	M2   	 15.004	 11.297	    	        	  0.60	          	Y	   	   -1.892	    8.759
127.4945417	+19.4830472	HSHJ 1                	08 29 58.69	+19 28 58.97	   96	M5   	 19.944	 14.611	    	        	  0.15	          	N
127.5110417	+19.9364333	AD 1307               	08 30 02.65	+19 56 11.16	   79	M6   	 20.199	 14.260	    	        	  0.16	          	N	   	   -1.836	    2.160
127.5122083	+17.9505722	HSHJ 2                	08 30 02.93	+17 57 02.06	   71	M5   	 18.875	 13.724	    	        	  0.19	          	N
127.5249583	+18.2795333	HSHJ 3                	08 30 05.99	+18 16 46.32	   95	M5   	 19.324	 14.300	    	        	  0.16	          	N
127.5505417	+23.2269472	AD 1336               	08 30 12.13	+23 13 37.01	   66	K1   	 12.152	 10.255	    	        	  0.92	          	N
127.5587500	+18.4222000	HSHJ 4                	08 30 14.10	+18 25 19.92	   74	M3   	 17.119	 12.805	    	        	  0.28	          	N
127.6465000	+16.3214889	AD 1383               	08 30 35.16	+16 19 17.36	   54	M3   	 16.650	 12.535	    	        	  0.33	          	N	   	   -4.161	   15.495
127.6527083	+18.3772472	HSHJ 5                	08 30 36.65	+18 22 38.09	   89	M5   	 18.756	 13.343	    	        	  0.22	          	N
127.6610417	+17.4720611	HSHJ 6                	08 30 38.65	+17 28 19.42	   89	M1   	 15.578	 11.825	    	        	  0.52	          	N
127.6774167	+19.3752250	AD 1398               	08 30 42.58	+19 22 30.81	   77	M4   	 18.637	 13.770	    	        	  0.19	          	N
127.7021250	+21.6125722	AD 1407               	08 30 48.51	+21 36 45.26	   78	M5   	 19.148	 14.000	    	        	  0.17	          	N
127.7125833	+19.3524556	HSHJ 7                	08 30 51.02	+19 21 08.84	   97	K7   	 14.174	 11.193	    	        	  0.61	          	N
127.7141667	+18.8976389	HSHJ 8                	08 30 51.40	+18 53 51.50	   97	M3   	 17.971	 13.390	    	        	  0.21	          	N	   	   -4.033	   11.506
127.7310000	+19.5554861	2MASSJ08305547+1933198	08 30 55.44	+19 33 19.75	   89	G1   	 10.623	  9.369	    	        	  1.15	          	N
127.7324583	+17.1395417	AD 1421               	08 30 55.79	+17 08 22.35	   85	M3   	 16.560	 12.463	    	        	  0.35	          	N
127.7400000	+20.6624556	AD 1423               	08 30 57.60	+20 39 44.84	   97	K8   	 14.703	 11.722	    	        	  0.55	          	N	   	    0.206
127.7455000	+18.6947444	AD 1427               	08 30 58.92	+18 41 41.08	   97	M0   	 14.833	 11.594	    	        	  0.57	          	N	   	    0.310
127.7508333	+19.4044639	HSHJ 10               	08 31 00.20	+19 24 16.07	   95	M4   	 19.053	 13.994	    	        	  0.17	          	N
127.7751250	+18.1299861	HSHJ 11               	08 31 06.03	+18 07 47.95	   92	M4   	 18.893	 13.904	    	        	  0.18	          	N
127.7775833	+21.2295472	AD 1448               	08 31 06.62	+21 13 46.37	   57	M4   	 17.735	 13.022	    	        	  0.26	          	N
127.7815833	+16.5844611	AD 1452               	08 31 07.58	+16 35 04.06	   84	M4   	 17.489	 12.620	    	        	  0.32	          	N
127.7935000	+21.5895500	AD 1459               	08 31 10.44	+21 35 22.38	   92	K5   	 13.634	 11.206	    	        	  0.61	          	N	   	    0.651
127.8039167	+18.1536444	A 70                  	08 31 12.94	+18 09 13.12	   86	F6   	  9.732	  8.744	    	        	  1.34	          	N
127.8045833	+20.9001167	AD 1465               	08 31 13.10	+20 54 00.42	   97	M3   	 17.467	 12.798	    	        	  0.28	          	N
127.8082917	+21.1374667	AD 1467               	08 31 13.99	+21 08 14.88	   85	M4   	 18.898	 14.087	    	        	  0.17	          	N
127.8620833	+18.6823500	AD 1500               	08 31 26.90	+18 40 56.46	   96	M5   	 18.668	 13.323	    	        	  0.22	          	N
127.8744583	+21.4441222	2MASSJ08312987+2126388	08 31 29.87	+21 26 38.84	   71	M6   	 20.564	 14.796	    	        	  0.14	          	N
127.8744583	+20.4104139	AD 1508               	08 31 29.87	+20 24 37.49	   98	M0   	 14.137	 10.767	    	    0.74	  0.72	    0.0680	Y	   	   -2.154	   11.803
127.8867083	+21.0244278	AD 1512               	08 31 32.81	+21 01 27.94	   92	K7   	 13.886	 11.118	    	    0.66	  0.62	    0.3449	N	   	   -0.422	    3.049
127.8935417	+17.3065333	AD 1515               	08 31 34.45	+17 18 23.52	   88	M4   	 19.286	 14.370	    	        	  0.15	          	N
127.8997500	+20.4053472	AD 1516               	08 31 35.94	+20 24 19.25	   79	M6   	 19.716	 14.178	    	        	  0.16	          	N
127.9185000	+21.2734722	AD 1524               	08 31 40.44	+21 16 24.50	   54	M4   	 18.402	 13.588	    	        	  0.20	          	N
127.9185417	+19.7983861	HSHJ 15               	08 31 40.45	+19 47 54.19	   95	M2   	 14.452	 11.027	    	    0.68	  0.63	    0.3400	Y	   	   -1.865	    9.949
127.9203750	+18.4952778	HSHJ 16               	08 31 40.89	+18 29 43.00	   97	M3   	 17.460	 13.113	    	        	  0.25	          	N
127.9290000	+18.4851333	HSHJ 17               	08 31 42.96	+18 29 06.48	   95	M4   	 18.017	 13.372	    	        	  0.22	          	N
127.9761250	+18.7600556	HSHJ 18               	08 31 54.27	+18 45 36.20	   96	M4   	 18.409	 13.761	    	        	  0.19	          	N
128.0078333	+19.9797556	HSHJ 19               	08 32 01.88	+19 58 47.12	   98	M4   	 17.877	 13.210	    	        	  0.24	          	N
128.0113333	+20.7724083	AD 1572               	08 32 02.72	+20 46 20.67	   98	M4   	 17.971	 13.254	    	        	  0.23	          	N
128.0305417	+19.6066972	HSHJ 21               	08 32 07.33	+19 36 24.11	   75	M5   	 19.565	 14.440	    	        	  0.15	          	N
128.0331250	+18.7407556	AD 1588               	08 32 07.95	+18 44 26.72	   53	M2   	 16.831	 12.570	    	        	  0.33	          	N
128.0444583	+21.3415583	AD 1594               	08 32 10.67	+21 20 29.61	   97	K8   	 13.807	 10.959	    	        	  0.64	          	N	   	    0.231
128.0744167	+19.5470722	HSHJ 22               	08 32 17.86	+19 32 49.46	   99	M3   	 17.572	 13.022	    	        	  0.26	          	N	   	   -0.933	    2.710
128.0787083	+19.0524000	HSHJ 23               	08 32 18.89	+19 03 08.64	   98	M3   	 17.135	 12.826	    	        	  0.28	          	N
128.0977917	+20.9958028	JS 8                  	08 32 23.47	+20 59 44.89	   97	K2   	 12.455	 10.470	    	        	  0.84	          	N	   	    0.830
128.1351667	+20.8447194	JS 10                 	08 32 32.44	+20 50 40.99	   90	M3   	 17.318	 12.715	    	        	  0.29	          	N
128.1392083	+20.0800917	JS 12                 	08 32 33.41	+20 04 48.33	   97	K4   	 12.809	 10.627	    	        	  0.79	          	N
128.1643333	+19.9561361	JC 10                 	08 32 39.44	+19 57 22.09	   94	G8   	 11.989	 10.372	    	        	  0.87	          	N	   	    1.562
128.1866667	+18.0361583	AD 1660               	08 32 44.80	+18 02 10.17	   82	M3   	 16.226	 11.747	    	        	  0.54	          	N
128.1949583	+19.9977083	HSHJ 25               	08 32 46.79	+19 59 51.75	   97	M3   	 17.425	 12.948	    	        	  0.27	          	N
128.2032083	+18.6779806	HSHJ 26               	08 32 48.77	+18 40 40.73	   98	M4   	 17.062	 12.469	    	        	  0.35	          	N
128.2071667	+18.7017361	JS 14                 	08 32 49.72	+18 42 06.25	   97	K4   	 12.319	 10.062	    	        	  0.99	          	Y
128.2176250	+19.9766389	JS 15                 	08 32 52.23	+19 58 35.90	   98	K2   	 12.688	 10.560	    	        	  0.81	          	N
128.2211667	+18.5081611	JS 16                 	08 32 53.08	+18 30 29.38	   98	M2   	 16.361	 12.266	    	        	  0.39	          	N
128.2319167	+18.7328194	JS 17                 	08 32 55.66	+18 43 58.15	   97	K3   	 12.697	 10.602	    	        	  0.80	          	N
128.2370833	+25.3495639	AD 1690               	08 32 56.90	+25 20 58.43	   53	M2   	 15.026	 11.114	    	        	  0.62	          	Y	   	   -3.540	   14.718
128.2419583	+22.2056417	AD 1693               	08 32 58.07	+22 12 20.31	   92	M2   	 17.518	 12.870	    	        	  0.27	          	N
128.2461250	+17.3065250	AD 1695               	08 32 59.07	+17 18 23.49	   93	M3   	 16.420	 12.185	    	        	  0.41	          	N
128.2482500	+20.1207917	AD 1696               	08 32 59.58	+20 07 14.85	   92	M4   	 18.841	 13.900	    	        	  0.18	          	N
128.2516667	+20.7195333	JS 19                 	08 33 00.40	+20 43 10.32	   98	M4   	 16.648	 11.976	    	        	  0.47	          	N
128.2620417	+18.6826278	JS 21                 	08 33 02.89	+18 40 57.46	   98	K5   	 12.934	 10.677	    	        	  0.77	          	N	   	    0.629
128.2732083	+18.9301861	JS 22                 	08 33 05.57	+18 55 48.67	   98	M2   	 16.325	 12.187	    	        	  0.41	          	N
128.2810833	+20.1300667	JS 23                 	08 33 07.46	+20 07 48.24	   97	K7   	 13.557	 10.927	    	        	  0.65	          	N	   	    0.336
128.2821667	+18.7543667	HSHJ 33               	08 33 07.72	+18 45 15.72	   98	M4   	 18.068	 13.571	    	        	  0.20	          	N
128.2852083	+20.4436639	2MASSJ08330846+2026373	08 33 08.45	+20 26 37.19	   96	M3   	 16.172	 11.944	    	        	  0.48	          	N
128.2957083	+19.4894861	HSHJ 34               	08 33 10.97	+19 29 22.15	   99	M4   	 17.764	 12.910	    	        	  0.27	          	N
128.2986667	+16.2642778	AD 1724               	08 33 11.68	+16 15 51.40	   55	M5   	 19.456	 14.239	    	        	  0.16	          	N
128.3061250	+20.5503139	AD 1727               	08 33 13.47	+20 33 01.13	   98	M4   	 16.952	 12.482	    	        	  0.35	          	N
128.3080417	+20.7134278	AD 1728               	08 33 13.93	+20 42 48.34	   95	M5   	 19.584	 14.397	    	        	  0.15	          	N
128.3093750	+20.6059028	AD 1731               	08 33 14.25	+20 36 21.25	   96	M4   	 18.626	 13.788	    	        	  0.19	          	N
128.3100000	+19.0767833	JS 27                 	08 33 14.40	+19 04 36.42	   98	M1   	 15.850	 12.089	    	        	  0.44	          	N
128.3142500	+20.7024917	JS 25                 	08 33 15.42	+20 42 08.97	   91	K2   	 12.392	 10.436	    	        	  0.85	          	N
128.3156667	+23.1620361	AD 1734               	08 33 15.76	+23 09 43.33	   86	M4   	 18.607	 13.718	    	        	  0.19	          	N
128.3192917	+21.3390028	AD 1737               	08 33 16.63	+21 20 20.41	   95	M4   	 16.704	 12.271	    	        	  0.39	          	N
128.3233750	+19.4306833	JS 31                 	08 33 17.61	+19 25 50.46	   97	K6   	 13.321	 10.859	    	        	  0.68	          	N	   	    0.476
128.3249167	+19.2757639	JS667                 	08 33 17.98	+19 16 32.75	   98	M4   	 17.518	 12.806	    	    0.36	  0.28	    0.0351	N	   	   -5.693	   15.020
128.3414167	+22.0928917	AD 1747               	08 33 21.94	+22 05 34.41	   77	M4   	 19.435	 14.400	    	        	  0.15	          	N
128.3475417	+18.3829611	JS670                 	08 33 23.41	+18 22 58.66	   93	M5   	 18.260	 13.056	    	        	  0.25	          	N
128.3478333	+20.3009083	AD 1750               	08 33 23.48	+20 18 03.27	   98	M5   	 19.411	 14.129	    	        	  0.17	          	N
128.3525833	+19.8827389	JS669                 	08 33 24.62	+19 52 57.86	   99	M4   	 17.538	 12.778	    	        	  0.28	          	N
128.3550833	+18.3462472	HSHJ 39               	08 33 25.22	+18 20 46.49	   63	M4   	 19.203	 14.200	    	        	  0.16	          	N
128.3595417	+23.5200806	AD 1757               	08 33 26.29	+23 31 12.29	   89	M2   	 16.352	 12.369	    	        	  0.37	          	N
128.3625000	+19.3413250	JS 35                 	08 33 27.00	+19 20 28.77	   98	M1   	 14.966	 11.348	    	        	  0.60	          	Y	   	   -0.689	    3.338
128.3675417	+18.7267500	HSHJ 41               	08 33 28.21	+18 43 36.30	   94	M4   	 18.879	 14.018	    	        	  0.17	          	N
128.3910417	+18.4083472	HSHJ 44               	08 33 33.85	+18 24 30.05	   96	M4   	 19.251	 14.224	    	        	  0.16	          	N
128.3914167	+20.0737750	HSHJ 43               	08 33 33.94	+20 04 25.59	   98	M2   	 16.787	 12.547	    	        	  0.33	          	N
128.3937500	+19.9516306	AD 1775               	08 33 34.50	+19 57 05.87	   96	M5   	 19.426	 14.321	    	        	  0.16	          	N
128.4084167	+18.9548750	JS 41                 	08 33 38.02	+18 57 17.55	   99	M2   	 16.526	 12.520	    	        	  0.34	          	N
128.4098750	+20.4812611	AD 1786               	08 33 38.37	+20 28 52.54	   99	M4   	 18.010	 13.430	    	        	  0.21	          	N
128.4331250	+18.7974611	JS 44                 	08 33 43.95	+18 47 50.86	   97	M3   	 17.075	 12.635	    	        	  0.31	          	N
128.4385417	+19.6544222	JS672                 	08 33 45.25	+19 39 15.92	   99	M4   	 17.516	 12.668	    	        	  0.30	          	N
128.4457083	+21.4410056	JS 45                 	08 33 46.97	+21 26 27.62	   97	K8   	 14.226	 11.148	    	        	  0.62	          	N	   	    0.187
128.4615000	+19.7829500	JS 46                 	08 33 50.76	+19 46 58.62	   99	M1   	 15.071	 11.725	    	    0.56	  0.55	    0.5210	N	   	    0.004	    0.795
128.4676667	+19.4366194	HSHJ 50               	08 33 52.24	+19 26 11.83	   98	M5   	 19.285	 14.447	    	        	  0.15	          	N
128.4968333	+19.3626278	JS 48                 	08 33 59.24	+19 21 45.46	   98	M0   	 14.363	 11.001	    	        	  0.63	          	Y	   	   -0.242	    1.332
128.5020000	+18.9267028	HSHJ 52               	08 34 00.48	+18 55 36.13	   98	M3   	 16.689	 12.510	    	        	  0.34	          	N
128.5064583	+21.0108500	AD 1837               	08 34 01.55	+21 00 39.06	   98	M4   	 18.763	 13.893	    	        	  0.18	          	N
128.5102083	+19.3227667	JS 50                 	08 34 02.45	+19 19 21.96	   99	M2   	 15.873	 11.759	    	        	  0.54	          	N
128.5130833	+20.3418194	AD 1841               	08 34 03.14	+20 20 30.55	   99	M3   	 17.280	 12.968	    	        	  0.26	          	N
128.5147917	+19.7952694	JS 52                 	08 34 03.55	+19 47 42.97	   84	K5   	 12.929	 10.678	    	        	  0.77	          	N
128.5180417	+16.9735417	AD 1844               	08 34 04.33	+16 58 24.75	   85	M4   	 18.205	 13.493	    	        	  0.20	          	N
128.5181667	+20.5751028	JS 51                 	08 34 04.36	+20 34 30.37	   98	K3   	 12.441	 10.442	    	        	  0.85	          	N
128.5203750	+20.6798194	JS 53                 	08 34 04.89	+20 40 47.35	   99	M3   	 16.733	 12.391	    	        	  0.37	          	N
128.5278750	+20.8296694	AD 1852               	08 34 06.69	+20 49 46.81	   98	M4   	 18.633	 13.865	    	        	  0.18	          	N
128.5426250	+19.8049333	JS 56                 	08 34 10.23	+19 48 17.76	   99	K6   	 13.537	 10.989	    	        	  0.63	          	N
128.5474583	+21.0707694	AD 1863               	08 34 11.39	+21 04 14.77	   98	M4   	 19.011	 14.088	    	        	  0.17	          	N
128.5578750	+21.3978361	AD 1868               	08 34 13.89	+21 23 52.21	   96	M4   	 17.939	 13.297	    	        	  0.23	          	N
128.5751250	+18.4709583	HSHJ 54               	08 34 18.03	+18 28 15.45	   97	M4   	 18.498	 13.720	    	        	  0.19	          	N
128.5871667	+20.5290111	AD 1887               	08 34 20.92	+20 31 44.44	   96	M4   	 19.082	 14.159	    	        	  0.17	          	N
128.5883750	+21.8788333	AD 1889               	08 34 21.21	+21 52 43.80	   63	K2   	 12.611	 10.629	    	        	  0.79	          	N
128.6004583	+19.7934000	JS 60                 	08 34 24.11	+19 47 36.24	   99	K4   	 12.838	 10.629	    	        	  0.79	          	N
128.6140833	+18.6972611	AD 1904               	08 34 27.38	+18 41 50.14	   97	M5   	 19.705	 14.465	    	        	  0.15	          	N	   	   -5.651	   10.701
128.6280417	+19.1001083	JS675                 	08 34 30.73	+19 06 00.39	   91	M2   	 17.186	 12.729	    	        	  0.29	          	N	   	   -0.363	    1.113
128.6295000	+20.6293528	AD 1907               	08 34 31.08	+20 37 45.67	   86	M5   	 19.249	 14.117	    	        	  0.17	          	N
128.6428750	+21.3686917	AD 1915               	08 34 34.29	+21 22 07.29	   97	M4   	 17.320	 12.644	    	        	  0.31	          	N
128.6429583	+18.7990417	JS 62                 	08 34 34.31	+18 47 56.55	   98	M3   	 16.759	 12.345	    	        	  0.38	          	N	   	   -3.348	   10.532
128.6457500	+19.0730528	HSHJ 57               	08 34 34.98	+19 04 22.99	   98	M4   	 18.134	 13.352	    	        	  0.22	          	N	   	   -2.769	    7.001
128.6519167	+18.3980667	JS 65                 	08 34 36.46	+18 23 53.04	   97	M1   	 14.628	 11.432	    	        	  0.59	          	N	   	   -0.112	    0.667
128.6654167	+19.1368639	HSHJ 60               	08 34 39.70	+19 08 12.71	   99	M3   	 17.178	 12.794	    	        	  0.28	          	N	   	   -5.287	   16.922
128.6964167	+18.0211556	JS 70                 	08 34 47.14	+18 01 16.16	   95	K5   	 13.246	 10.830	    	        	  0.69	          	N	   	    0.407
128.7021250	+17.9330000	HSHJ 62               	08 34 48.51	+17 55 58.80	   96	M4   	 18.907	 13.917	    	        	  0.18	          	N
128.7029583	+20.3112528	2MASSJ08344872+2018405	08 34 48.71	+20 18 40.51	   77	M6   	 21.224	 15.545	    	        	  0.12	          	N
128.7054583	+17.4300194	AD 1940               	08 34 49.31	+17 25 48.07	   96	M3   	 16.598	 12.296	    	        	  0.39	          	N
128.7069583	+18.7844528	JS 72                 	08 34 49.67	+18 47 04.03	   98	M2   	 15.808	 11.956	    	        	  0.48	          	N
128.7243750	+18.0181889	HSHJ 65               	08 34 53.85	+18 01 05.48	   97	M4   	 18.695	 13.759	    	        	  0.19	          	N
128.7289167	+21.6484806	AD 1951               	08 34 54.94	+21 38 54.53	   98	M4   	 18.040	 13.390	    	    0.27	  0.21	    0.0371	N
128.7296667	+20.1055000	JS 75                 	08 34 55.12	+20 06 19.80	   99	M1   	 15.535	 11.907	    	        	  0.50	          	N
128.7307917	+20.1844528	HSHJ 64               	08 34 55.39	+20 11 04.03	   98	M5   	 18.038	 13.010	    	        	  0.26	          	N
128.7326250	+18.6098167	AD 1955               	08 34 55.83	+18 36 35.34	   63	M5   	 20.269	 14.868	    	        	  0.14	          	N	   	   -1.140	    1.942
128.7388333	+17.4877889	HSHJ 66               	08 34 57.32	+17 29 16.04	   95	M4   	 19.564	 14.455	    	        	  0.15	          	N
128.7469583	+21.1437056	AD 1962               	08 34 59.27	+21 08 37.34	   97	M5   	 18.535	 13.448	    	        	  0.21	          	N
128.7484167	+21.0969972	JS 76                 	08 34 59.62	+21 05 49.19	   96	F9   	 10.895	  9.684	    	        	  1.05	          	N
